<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.10.11	132.724	133.494	132.454	133.437	158510	0	1
2017.10.12	133.438	133.490	132.572	132.853	146816	0	1
2017.10.13	132.852	132.936	132.141	132.180	138771	0	1
2017.10.16	132.157	132.387	131.660	132.273	132410	0	1
2017.10.17	132.273	132.371	131.843	132.012	141015	0	1
2017.10.18	132.012	133.390	132.002	133.384	150859	0	1
2017.10.19	133.383	133.624	132.474	133.382	178023	0	1
2017.10.20	133.381	133.961	133.338	133.695	151844	0	1
2017.10.23	133.944	134.107	133.100	133.192	154348	0	1
2017.10.24	133.191	134.190	133.180	134.078	154315	0	1
2017.10.25	134.079	134.499	133.754	134.253	189358	0	1
2017.10.26	134.247	134.491	132.655	132.872	184409	0	1
2017.10.27	132.872	132.950	131.751	131.938	164470	0	1
2017.10.30	131.880	132.285	131.453	131.723	149422	0	1
2017.10.31	131.723	132.566	131.509	132.406	139594	0	1
2017.11.01	132.406	132.837	132.383	132.640	154164	0	1
2017.11.02	132.638	133.148	132.587	132.931	166147	0	1
2017.11.03	132.930	132.988	132.380	132.385	124449	0	1
2017.11.06	132.604	133.117	131.993	132.104	151839	0	1
2017.11.07	132.103	132.413	131.836	131.958	161763	0	1
2017.11.08	131.958	132.168	131.396	132.087	138092	0	1
2017.11.09	132.085	132.262	131.517	132.022	184984	0	1
2017.11.10	132.015	132.551	131.953	132.402	135928	0	1
2017.11.13	132.583	132.625	131.930	132.514	127139	0	1
2017.11.14	132.518	133.880	132.492	133.728	155638	0	1
2017.11.15	133.726	133.839	132.796	132.870	193579	0	1
2017.11.16	132.869	133.453	132.755	133.147	155035	0	1
2017.11.17	133.147	133.150	132.050	132.142	166981	0	1
2017.11.20	131.445	132.466	131.279	132.106	163603	0	1
2017.11.21	132.105	132.271	131.530	131.918	137397	0	1
2017.11.22	131.915	131.929	131.431	131.475	141024	0	1
2017.11.23	131.476	131.881	131.228	131.845	116264	0	1
2017.11.24	131.852	133.235	131.840	133.037	111365	0	1
2017.11.27	133.182	133.189	132.078	132.296	150637	0	1
2017.11.28	132.295	132.570	131.720	132.266	168835	0	1
2017.11.29	132.267	132.808	131.992	132.753	160997	0	1
2017.11.30	132.751	134.144	132.650	133.956	170255	0	1
2017.12.01	133.958	134.382	132.909	133.386	195619	0	1
2017.12.04	133.846	134.051	133.266	133.505	205284	0	1
2017.12.05	133.506	133.745	133.009	133.055	182103	0	1
2017.12.06	133.056	133.087	132.192	132.571	184845	0	1
2017.12.07	132.570	133.285	132.570	133.270	168663	0	1
2017.12.08	133.275	133.610	133.047	133.592	154225	0	1
2017.12.11	133.637	133.885	133.535	133.713	144345	0	1
2017.12.12	133.712	133.759	133.005	133.314	138226	0	1
2017.12.13	133.317	133.504	132.840	133.477	170410	0	1
2017.12.14	133.475	133.755	132.169	132.331	189567	0	1
2017.12.15	132.333	132.730	132.054	132.308	155502	0	1
2017.12.18	132.382	133.008	132.369	132.655	197005	0	3
2017.12.19	132.654	133.919	132.612	133.760	193249	0	3
2017.12.20	133.760	134.775	133.657	134.504	209981	0	3
2017.12.21	134.506	134.879	134.286	134.288	196077	0	3
2017.12.22	134.288	134.502	133.901	134.400	206660	0	3
2017.12.26	134.468	134.554	134.162	134.234	164674	0	3
2017.12.27	134.235	134.970	134.197	134.748	231119	0	3
2017.12.28	134.749	134.978	134.459	134.787	174492	0	3
2017.12.29	134.787	135.515	134.541	135.189	179128	0	3
2018.01.01	135.220	135.476	135.128	135.444	5835	0	25
2018.01.02	135.428	135.632	134.935	135.395	194950	0	3
