<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.03.09	1.10224	1.12637	1.09910	1.12471	139511	93542198000	51
2016.03.10	1.12481	1.12825	1.11478	1.11558	161951	101221331000	51
2016.03.11	1.11558	1.12419	1.11414	1.12010	110413	68418849000	51
2016.03.14	1.12160	1.12671	1.11891	1.12465	126295	79181111000	51
2016.03.15	1.12465	1.13138	1.12102	1.12834	124793	76314839000	34
2016.03.16	1.12835	1.13158	1.11573	1.11922	126608	79310384000	34
2016.03.17	1.11924	1.12576	1.11440	1.11814	158354	90770252000	51
2016.03.18	1.11814	1.12200	1.11556	1.11790	111062	69430973000	51
2016.03.21	1.12103	1.12406	1.11877	1.11931	120838	78923960000	51
2016.03.22	1.11930	1.12973	1.11871	1.12854	124663	72459446000	51
2016.03.23	1.12854	1.13314	1.12025	1.12090	113511	64547863000	51
2016.03.24	1.12097	1.12391	1.11818	1.12358	102964	63743092000	51
2016.03.25	1.12358	1.12475	1.11986	1.12016	52873	37686677000	51
2016.03.28	1.12283	1.12503	1.11997	1.12113	62298	44446356000	51
2016.03.29	1.12113	1.12157	1.11042	1.11270	135095	104458514000	51
2016.03.30	1.11268	1.11416	1.10436	1.10974	153920	113895542000	51
2016.03.31	1.10971	1.11046	1.10619	1.10758	135197	85040594000	51
2016.04.01	1.10758	1.11394	1.10725	1.11108	120276	91475455000	34
2016.04.04	1.11314	1.11961	1.10760	1.11655	113635	75019668000	51
2016.04.05	1.11658	1.11995	1.10674	1.10880	135676	105714902000	34
2016.04.06	1.10883	1.11398	1.10803	1.11312	123088	80496618000	51
2016.04.07	1.11311	1.11626	1.10639	1.10716	142518	99193207000	51
2016.04.08	1.10716	1.11285	1.10678	1.10723	108931	77831314000	51
2016.04.11	1.10925	1.11033	1.10491	1.10696	117543	73993771000	51
2016.04.12	1.10695	1.11226	1.10505	1.10967	125536	86833364000	51
2016.04.13	1.10967	1.11022	1.10321	1.10830	131409	94237610000	36
2016.04.14	1.10832	1.12372	1.10667	1.12254	127211	86562401000	51
2016.04.15	1.12254	1.12274	1.11240	1.11493	110112	82798435000	51
2016.04.18	1.10888	1.11689	1.10616	1.11435	127777	85219398000	51
