<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.01.24	85.506	86.429	85.401	86.420	227950	228317270000	21
2017.01.25	86.417	86.498	85.374	85.778	246516	236810300000	21
2017.01.26	85.779	86.445	85.643	86.168	224867	205803121000	21
2017.01.27	86.168	87.080	86.148	86.770	205599	193549593000	21
2017.01.30	86.598	86.695	85.642	85.997	204154	198281810000	21
2017.01.31	85.997	86.073	85.184	85.445	241170	226921907000	21
2017.02.01	85.446	86.099	85.340	85.899	215807	210571904000	21
2017.02.02	85.899	86.508	85.820	86.339	227462	216595812000	21
2017.02.03	86.337	86.714	86.011	86.243	204786	187471953000	21
2017.02.06	86.441	86.481	85.455	85.489	201818	193068908000	21
2017.02.07	85.488	85.888	85.230	85.635	206101	201700666000	21
2017.02.08	85.637	85.812	85.355	85.437	206413	205260743000	21
2017.02.09	85.436	86.511	85.351	86.462	187622	188142999000	21
2017.02.10	86.461	87.174	86.453	86.799	182151	182151106000	21
2017.02.13	87.361	87.485	86.818	86.859	170490	175980702000	21
2017.02.14	86.856	87.777	86.844	87.639	196642	188314209000	21
2017.02.15	87.646	88.170	87.583	88.105	185716	181214730000	21
2017.02.16	88.105	88.136	86.998	87.214	201809	198324483000	21
2017.02.17	87.214	87.449	86.231	86.250	175468	179117814000	21
2017.02.20	86.557	87.093	86.468	87.086	127689	141470543000	21
2017.02.21	87.085	87.310	86.835	87.239	166988	182690986000	21
2017.02.22	87.237	87.382	86.677	87.266	188037	203987430000	21
2017.02.23	87.269	87.288	86.760	86.908	181271	184674968000	21
2017.02.24	86.907	87.071	85.837	85.837	168508	174359042000	21
2017.02.27	86.017	86.631	85.837	86.524	172264	179844514000	21
2017.02.28	86.526	86.600	85.841	86.421	192208	201502243000	21
2017.03.01	86.420	87.456	86.314	87.393	227946	224730287000	21
2017.03.02	87.392	87.473	86.538	86.578	182334	195667995000	21
2017.03.03	86.578	86.703	86.186	86.383	183953	198691486000	21
2017.03.06	86.428	86.514	86.152	86.448	154979	174064374000	21
2017.03.07	86.448	86.905	86.416	86.485	155802	173853224000	21
2017.03.08	86.486	86.540	85.979	86.105	183178	198739828000	21
2017.03.09	86.105	86.457	85.841	86.428	203280	207650989000	21
2017.03.10	86.426	87.061	86.402	86.479	193288	201194222000	21
2017.03.13	86.535	87.023	86.493	86.935	167572	188035607000	21
2017.03.14	86.935	86.985	86.599	86.733	161446	178636989000	21
2017.03.15	86.731	87.479	86.678	87.365	186884	195682730000	21
2017.03.16	87.361	87.421	86.685	86.941	202343	224685902000	21
2017.03.17	86.945	87.204	86.597	86.819	146697	161863863000	21
2017.03.20	86.821	87.231	86.677	86.993	141288	167701356000	21
2017.03.21	86.992	87.096	85.492	85.564	204128	221384603000	21
2017.03.22	85.562	85.700	84.809	85.381	216024	226519573000	21
2017.03.23	85.383	85.493	84.407	84.723	207837	227102716000	21
2017.03.24	84.726	85.074	84.342	84.828	183519	198115551000	21
2017.03.27	84.341	84.480	83.890	84.292	178791	202598993000	21
2017.03.28	84.293	84.912	83.814	84.836	167673	189892521000	21
2017.03.29	84.835	85.266	84.661	85.147	166796	192393898000	21
2017.03.30	85.150	85.602	84.881	85.458	168791	187402062000	21
2017.03.31	85.460	85.754	84.916	84.936	174802	200443432000	21
2017.04.03	85.020	85.027	84.225	84.296	149181	165940056000	21
2017.04.04	84.298	84.299	83.218	83.849	169400	177635423000	21
2017.04.05	83.850	84.400	83.571	83.650	178994	185191456000	21
2017.04.06	83.649	83.905	83.137	83.569	171239	182146047000	21
2017.04.07	83.568	83.699	82.785	83.085	205259	210451688000	21
2017.04.10	83.474	83.705	83.041	83.179	145190	156312713000	21
2017.04.11	83.178	83.246	81.951	82.261	170044	182422893000	21
2017.04.12	82.263	82.360	81.840	82.103	182879	194750996000	21
2017.04.13	82.104	82.890	81.900	82.593	177656	179352116000	21
2017.04.14	82.592	82.683	82.134	82.184	82836	72063192000	21
2017.04.17	82.311	82.780	81.988	82.706	114649	127566196000	21
2017.04.18	82.705	82.942	81.830	81.916	170119	173195947000	21
2017.04.19	81.915	82.151	81.410	81.683	157794	172453607000	21
2017.04.20	81.684	82.507	81.548	82.303	153890	164556238000	21
2017.04.21	82.303	82.430	81.969	82.073	135659	145236799000	21
2017.04.24	83.179	83.608	82.889	83.118	159118	164673401000	21
2017.04.25	83.119	83.799	82.830	83.679	154976	173795791000	21
2017.04.26	83.679	84.007	82.837	83.128	188952	200544930000	21
2017.04.27	83.126	83.400	82.722	83.079	165274	182752615000	21
2017.04.28	83.077	83.501	82.897	83.495	143194	148225925000	21
2017.05.01	83.252	84.273	83.219	84.199	106624	121995613000	21
2017.05.02	84.198	84.529	84.139	84.403	128720	140480037000	21
2017.05.03	84.403	84.505	83.575	83.685	136179	148965728000	21
2017.05.04	83.686	83.822	83.116	83.374	150691	170147908000	21
2017.05.05	83.377	83.676	82.663	83.525	145011	152321746000	21
2017.05.08	83.641	83.688	83.168	83.638	145926	163158892000	21
2017.05.09	83.638	84.024	83.191	83.549	153850	168231352000	21
2017.05.10	83.551	84.330	83.435	84.071	151624	174135758000	21
2017.05.11	84.071	84.235	83.516	83.861	142878	166467124000	21
2017.05.12	83.859	84.183	83.615	83.615	130479	147428728000	21
2017.05.15	83.694	84.498	83.650	84.305	122789	144738889000	21
2017.05.16	84.305	84.508	83.750	83.802	141978	152420323000	21
2017.05.17	83.801	83.837	82.194	82.468	199143	206755939000	21
2017.05.18	82.468	83.070	81.761	82.661	240025	255077103000	21
2017.05.19	82.662	83.413	82.326	82.879	163466	195548515000	21
2017.05.22	82.954	83.252	82.817	82.994	138335	148985170000	21
2017.05.23	82.995	83.660	82.807	83.575	160519	154386261000	21
2017.05.24	83.575	83.718	83.231	83.704	148544	143545232000	21
2017.05.25	83.705	83.871	83.276	83.319	140445	138354716000	21
2017.05.26	83.316	83.329	82.506	82.827	135925	134445526000	21
2017.05.29	82.745	82.958	82.622	82.737	82291	78939351000	21
2017.05.30	82.737	82.914	82.223	82.691	133943	131529601000	21
2017.05.31	82.691	82.940	82.101	82.278	147389	141334343000	21
2017.06.01	82.278	82.717	81.894	82.198	143258	144069118000	21
2017.06.02	82.198	82.536	81.878	81.900	131218	130787372000	21
2017.06.05	82.130	82.763	81.916	82.690	95564	0	21
2017.06.06	82.690	82.717	81.769	82.181	143888	0	21
2017.06.07	82.181	82.936	82.088	82.812	130480	0	21
2017.06.08	82.810	83.200	82.563	82.923	134181	0	21
2017.06.09	82.923	83.387	82.637	82.965	125810	0	21
2017.06.12	83.093	83.103	82.581	82.848	111341	0	21
2017.06.13	82.846	83.223	82.844	82.928	100661	0	21
2017.06.14	82.930	83.654	82.842	83.009	156760	0	21
2017.06.15	83.010	84.100	82.924	84.084	153647	0	21
2017.06.16	84.086	84.800	84.047	84.181	125023	0	21
2017.06.19	84.470	84.858	84.276	84.800	109904	0	21
2017.06.20	84.800	85.077	84.350	84.420	115423	0	21
2017.06.21	84.418	84.472	83.873	84.091	119842	0	21
2017.06.22	84.092	84.128	83.716	83.893	112740	0	21
2017.06.23	83.892	84.327	83.870	84.156	90126	0	21
2017.06.26	84.109	84.900	84.102	84.796	104700	0	21
2017.06.27	84.798	85.321	84.795	85.147	129721	0	21
2017.06.28	85.150	85.881	84.900	85.781	145156	0	21
