<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.06.04	113.360	114.326	113.090	114.229	66419	0	1
2020.06.05	114.230	114.592	113.593	113.872	63416	0	1
2020.06.08	113.949	114.065	113.048	113.291	52032	0	1
2020.06.09	113.292	113.633	112.608	113.402	59884	0	1
2020.06.10	113.394	113.673	113.065	113.391	61775	0	1
2020.06.11	113.391	113.753	112.991	113.139	74588	0	1
2020.06.12	113.140	113.684	112.463	112.753	72562	0	1
2020.06.15	112.841	113.258	112.361	113.214	65859	0	1
2020.06.16	113.214	113.435	112.685	112.858	64113	0	1
2020.06.17	112.857	113.204	112.522	112.803	51445	0	1
2020.06.18	112.803	112.873	112.097	112.377	55075	0	1
2020.06.19	112.377	112.596	112.149	112.199	43801	0	2
2020.06.22	112.194	112.905	112.120	112.892	41998	0	2
2020.06.23	112.892	113.427	112.423	112.678	59645	0	4
2020.06.24	112.677	113.011	112.501	112.899	54357	0	1
2020.06.25	112.905	113.131	112.779	113.021	53070	0	4
2020.06.26	113.013	113.146	112.665	113.051	40425	0	1
2020.06.29	113.053	113.606	112.889	113.089	47517	0	2
2020.06.30	113.089	114.006	112.954	113.965	51074	0	1
2020.07.01	113.965	114.143	113.145	113.594	48992	0	1
2020.07.02	113.591	113.993	113.484	113.709	45898	0	3
2020.07.03	113.709	113.837	113.506	113.650	33715	0	3
2020.07.06	113.775	114.538	113.764	113.959	40350	0	1
2020.07.07	113.957	114.339	113.865	114.101	41584	0	2
2020.07.08	114.100	114.619	114.037	114.310	41154	0	1
2020.07.09	114.311	114.587	113.898	113.993	49672	0	1
2020.07.10	114.002	114.047	113.304	113.563	38582	0	2
2020.07.13	113.656	114.053	113.578	113.914	44860	0	1
2020.07.14	113.911	114.316	113.703	114.162	49782	0	2
2020.07.15	114.165	114.193	113.076	113.194	48432	0	1
2020.07.16	113.195	113.656	113.027	113.485	46484	0	1
2020.07.17	113.485	114.074	113.304	113.984	32391	0	1
