<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.09.08	20:00:00	1.71815	1.71965	1.71751	1.71886	14271	12864679000	44
2016.09.09	00:00:00	1.71885	1.72140	1.71877	1.72072	16826	8060700000	52
2016.09.09	04:00:00	1.72072	1.72326	1.72033	1.72288	16999	9298056000	47
2016.09.09	08:00:00	1.72290	1.72586	1.71954	1.72570	30244	27049250000	43
2016.09.09	12:00:00	1.72571	1.73122	1.72152	1.72517	50511	34803413135	43
2016.09.09	16:00:00	1.72517	1.73052	1.72483	1.72916	31346	28849780000	43
2016.09.09	20:00:00	1.72912	1.73113	1.72759	1.72850	9585	8848946000	43
2016.09.12	00:00:00	1.73036	1.73456	1.73025	1.73324	16572	8400750000	49
2016.09.12	04:00:00	1.73321	1.73504	1.73264	1.73352	15184	8965052966	44
2016.09.12	08:00:00	1.73354	1.73986	1.73278	1.73838	36219	24512866300	43
2016.09.12	12:00:00	1.73838	1.74396	1.73790	1.73962	44496	29998160000	43
2016.09.12	16:00:00	1.73968	1.74377	1.73838	1.73865	41416	32885209382	43
2016.09.12	20:00:00	1.73873	1.74054	1.73805	1.73864	14297	12984650000	44
2016.09.13	00:00:00	1.73861	1.73962	1.73685	1.73902	15402	8520249000	53
2016.09.13	04:00:00	1.73905	1.74275	1.73861	1.74162	16043	10389750000	48
2016.09.13	08:00:00	1.74158	1.74435	1.73489	1.73690	38454	30597033000	43
2016.09.13	12:00:00	1.73694	1.74114	1.73329	1.73408	52364	29344541000	43
2016.09.13	16:00:00	1.73408	1.73943	1.73267	1.73678	47647	36209085000	43
2016.09.13	20:00:00	1.73678	1.73832	1.73509	1.73589	19114	14057120809	43
2016.09.14	00:00:00	1.73589	1.73647	1.73317	1.73545	16719	9369737197	48
2016.09.14	04:00:00	1.73546	1.73783	1.73439	1.73720	18095	11471629900	46
2016.09.14	08:00:00	1.73719	1.73979	1.73452	1.73824	39077	29529412700	43
2016.09.14	12:00:00	1.73826	1.74119	1.73154	1.73815	47387	31152629323	43
2016.09.14	16:00:00	1.73813	1.74710	1.73780	1.74682	34972	23764339239	43
2016.09.14	20:00:00	1.74683	1.75163	1.74369	1.74850	14114	8760229785	50
2016.09.15	00:00:00	1.74845	1.75157	1.74824	1.75056	16200	6001099000	46
2016.09.15	04:00:00	1.75054	1.75226	1.74714	1.74789	15540	7116894000	47
2016.09.15	08:00:00	1.74786	1.75017	1.74343	1.74354	35647	14515658958	43
2016.09.15	12:00:00	1.74367	1.74843	1.73329	1.73350	56478	20202716413	43
2016.09.15	16:00:00	1.73348	1.74188	1.73282	1.74140	35012	23278620116	43
2016.09.15	20:00:00	1.74138	1.74253	1.74001	1.74117	15396	10839251558	43
2016.09.16	00:00:00	1.74108	1.74301	1.73869	1.73877	14537	4660929963	51
2016.09.16	04:00:00	1.73876	1.74184	1.73862	1.74071	12985	5079396000	51
2016.09.16	08:00:00	1.74072	1.74169	1.73619	1.73867	31196	11489200000	44
2016.09.16	12:00:00	1.73866	1.74150	1.72722	1.72907	49278	28032614000	43
2016.09.16	16:00:00	1.72904	1.73016	1.71723	1.71747	35591	27253982601	43
2016.09.16	20:00:00	1.71753	1.72052	1.71682	1.71716	10237	10624550000	43
2016.09.19	00:00:00	1.71947	1.71951	1.71527	1.71586	16441	6195439000	47
